Date,Title,Lang,URL,Title_en
2016-08-20 11:15:00,Kooyenga Advisering en Detachering winnaar 2016 Overheidsdetachering,nld,http://www.nieuwsbank.nl/inp/2016/08/12/J016.htm/Kooyenga-Advisering-en-Detachering-winnaar-2016-Overheidsdetachering/30409160,Kooyenga Advising and Securing the 2016 Government Detacering winner
2016-08-20 12:15:00,Daikin Nederland Best Presterende Werkgever 2016 in Airconditioning,nld,http://www.nieuwsbank.nl/inp/2016/08/05/H001.htm/Daikin-Nederland-Best-Presterende-Werkgever-2016-in-Airconditioning/31724744,Daikin Nederland Best performing employer 2016 in Air conditioning
2016-08-20 13:15:00,Plekk: gratis incheck app voor singles die serieus een relatie zoeken,nld,http://www.nieuwsbank.nl/inp/2016/07/25/H005.htm/PlekkQ-gratis-incheck-app-voor-singles-die-serieus-een-relatie-zoeken/33031952,Spot: Free check -in app for singles who seriously are looking for a relationship
2016-08-20 14:15:00,Ruokahetki on rakkauden tulikoe,fin,http://www.maaseuduntulevaisuus.fi/puheenaiheet/mielipide/ruokahetki-on-rakkauden-tulikoe-1.159321,The food moment is a fire test of love
2016-08-20 15:15:00,PO-Raad blij met eerste universitaire pabo,nld,http://www.nieuwsbank.nl/inp/2016/08/19/T021.htm/PO-Raad-blij-met-eerste-universitaire-pabo/36309240,PO council happy with first university Pabo
2016-08-20 16:15:00,Commissie evaluatie prestatieafspraken ingesteld,nld,http://www.nieuwsbank.nl/inp/2016/08/19/Y027.htm/Commissie-evaluatie-prestatieafspraken-ingesteld/37686516,Commission Evaluation of Performance Agreements established
2016-08-20 17:30:00,Payper BV winnaar 2016 in Backoffice-servicesbranche,nld,http://www.nieuwsbank.nl/inp/2016/08/01/H005.htm/Payper-BV-winnaar-2016-in-Backoffice-servicesbranche/39526198,Payper BV Winner 2016 in BackOffice-Services sector
2016-08-20 18:30:00,Klimatexpert: Lövins klimatsatsning räcker inte,swe,http://www.svd.se/klimatexpert-lovins-klimatsatsning-racker-inte/om/sverige,Climate expert: Lövin's climate venture is not enough
2016-08-20 19:30:00,Beantwoording Kamervragen over Interventieteam Onderwijs en Zorg,nld,http://www.nieuwsbank.nl/inp/2016/08/16/Y013.htm/Beantwoording-Kamervragen-over-Interventieteam-Onderwijs-en-Zorg/42533874,Answering Parliamentary questions about Intervention Team Education and Care
2016-08-20 20:30:00,Kamerstuk verslag Informele Energieraad 12-13 juli 2016,nld,http://www.nieuwsbank.nl/inp/2016/08/12/Y023.htm/Kamerstuk-verslag-Informele-Energieraad-12-13-juli-2016/43850104,Parliamentary Paper Report Informal Energy Council 12-13 July 2016
2016-08-20 21:30:00,KROHNE Best Presterende Werkgever 2016 in Meet- en regeltechniek,nld,http://www.nieuwsbank.nl/inp/2016/08/12/J013.htm/KROHNE-Best-Presterende-Werkgever-2016-in-Meet--en-regeltechniek/45223340,Krohne Best Performing Employer 2016 in Measurement and Control Technology
2016-08-20 22:30:00,Roken in het openbaar steeds minder sociaal geaccepteerd,nld,http://www.nieuwsbank.nl/inp/2016/08/18/Y037.htm/Roken-in-het-openbaar-steeds-minder-sociaal-geaccepteerd/46597138,Smoking in public and less socially accepted
2016-08-21 00:00:00,Eén op de drie Nederlanders kijkt naar vlogs,nld,http://www.nieuwsbank.nl/inp/2016/08/16/J002.htm/E%C3%A9n-op-de-drie-Nederlanders-kijkt-naar-vlogs/48563568,One in three Dutch people looks at vlogs
2016-08-21 01:15:00,دوت إمارات,ara,http://www.dotemirates.com/ar/details/2163232,Dot Emirates
2016-08-21 02:15:00,Solden creëert 400% groei onder online koopjesjagers,nld,http://www.nieuwsbank.nl/inp/2016/07/01/H002.htm/Solden-cre%C3%ABert-400%-groei-onder-online-koopjesjagers/51513688,Sales creates 400% growth among online bargain hunters
2016-08-21 03:15:00,Kroll Ontrack breidt documentreviewdiensten uit in Duitsland,nld,http://www.nieuwsbank.nl/inp/2016/08/18/Y015.htm/Kroll-Ontrack-breidt-documentreviewdiensten-uit-in-Duitsland/53286116,Kroll Onrack is expanding document review services in Germany
2016-08-21 04:15:00,Nieuwsbank persberichten archief,nld,http://www.nieuwsbank.nl/inp/2016/08/10/Y013.htm/Uitspraak-inzake-verkoop-dierbenodigdheden-door-tuincentrum-Bodegraven/54465960,Nieuwsbank Press releases Archive
2016-08-21 05:30:00,Truck Hunk en Truck Chick 2016 bekend,nld,http://www.nieuwsbank.nl/inp/2016/08/15/J002.htm/Truck-Hunk-en-Truck-Chick-2016-bekend/56230950,Truck Hunk en Truck Chick 2016 known
2016-08-21 06:30:00,Kamerbrief Raadscompromis EU-begroting 2017,nld,http://www.nieuwsbank.nl/inp/2016/08/19/Y029.htm/Kamerbrief-Raadscompromis-EU-begroting-2017/57544620,Parliamentary Letter Council Compromis EU budget 2017
2016-08-21 07:30:00,Nederlands modellen platform gaat internationaal,nld,http://www.nieuwsbank.nl/inp/2016/07/18/H006.htm/Nederlands-modellen-platform-gaat-internationaal/58921576,Dutch models platform is international
2016-08-21 08:45:00,Driemaal brons voor Nederland op Internationale Wiskunde Olympiade,nld,http://www.nieuwsbank.nl/inp/2016/07/16/J002.htm/Driemaal-brons-voor-Nederland-op-Internationale-Wiskunde-Olympiade/60235652,Three times bronze for the Netherlands on International Mathematics Olympiad
2016-08-21 09:45:00,De loodgieter uit Gent gebruikt online platforms voor werk,nld,http://www.nieuwsbank.nl/inp/2016/07/25/H002.htm/De-loodgieter-uit-Gent-gebruikt-online-platforms-voor-werk/61475064,The plumber from Ghent uses online platforms for work
2016-08-21 10:45:00,"Israelische inkomsten uit gas en olie 12,8% gestegen",nld,"http://www.nieuwsbank.nl/inp/2016/08/19/Y018.htm/Israelische-inkomsten-uit-gas-en-olie-12,8%-gestegen/62659264",Israeli income from gas and oil 12.8% increased
2016-08-21 11:45:00,Nederland heeft meeste escaperooms ter wereld per vierkante meter,nld,http://www.nieuwsbank.nl/inp/2016/08/09/J001.htm/Nederland-heeft-meeste-escaperooms-ter-wereld-per-vierkante-meter/63900474,The Netherlands has most escape rooms in the world per square meter
2016-08-21 13:00:00,Plekk: gratis incheck app voor singles die serieus een relatie zoeken,nld,http://www.nieuwsbank.nl/inp/2016/07/25/H005.htm/PlekkQ-gratis-incheck-app-voor-singles-die-serieus-een-relatie-zoeken/65471662,Spot: Free check -in app for singles who seriously are looking for a relationship
2016-08-21 14:00:00,Recruitment startup Ricru.com ontvangt 200.000 euro van LBDF,nld,http://www.nieuwsbank.nl/inp/2016/07/21/H015.htm/Recruitment-startup-Ricru.com-ontvangt-200.000-euro-van-LBDF/66784508,"Recruitment Startup Ricru.com receives 200,000 euros from LBDF"
2016-08-21 15:00:00,Nieuw in Nederland: MagMod systeem voor de reportagefotograaf,nld,http://www.nieuwsbank.nl/inp/2016/08/16/P003.htm/Nieuw-in-NederlandQ-MagMod-systeem-voor-de-reportagefotograaf/68092220,New in the Netherlands: Magmod system for the reporting photographer
2016-08-21 16:00:00,Lamb Weston / Meijer Best Presterende Werkgever in Aardappelverwerking,nld,http://www.nieuwsbank.nl/inp/2016/08/01/H002.htm/Lamb-Weston-/-Meijer-Best-Presterende-Werkgever-in-Aardappelverwerking/69212782,Lamb Weston / Meijer Best performing employer in potato processing
2016-08-21 17:00:00,Politie houdt twee verdachten aan na woninginbraak Churchilllaan,nld,http://www.nieuwsbank.nl/inp/2016/08/21/T021.htm/Politie-houdt-twee-verdachten-aan-na-woninginbraak-Churchilllaan/70517338,Police arrest two suspects after burglary Churchilllaan
2016-08-21 18:00:00,Quality Steigers & Sealing winnaar 2016 in Industriële krimpfolie,nld,http://www.nieuwsbank.nl/inp/2016/07/29/H006.htm/Quality-Steigers-&-Sealing-winnaar-2016-in-Industri%C3%ABle-krimpfolie/71833982,Quality scaffolding & Sealing winner 2016 in industrial shrink film
2016-08-21 19:00:00,Inbreker betrapt en aangehouden,nld,http://www.nieuwsbank.nl/inp/2016/08/21/T023.htm/Inbreker-betrapt-en-aangehouden/73207622,Burglar caught and arrested
2016-08-21 20:00:00,Vernieuwde website voor SpecialBikesOnline,nld,http://www.nieuwsbank.nl/inp/2016/07/29/H005.htm/Vernieuwde-website-voor-SpecialBikesOnline/74518504,Renewed website for Specialbikesonline
2016-08-21 21:00:00,Uitloop werkzaamheden spoorbrug A1 Muiderbrug,nld,http://www.nieuwsbank.nl/inp/2016/08/21/J003.htm/Uitloop-werkzaamheden-spoorbrug-A1-Muiderbrug/75896872,Expenditure work Spoorbrug A1 Muiderbrug
2016-08-21 22:00:00,Cocktail XL voor olifanten in Dierenpark Amersfoort,nld,http://www.nieuwsbank.nl/inp/2016/08/10/Y029.htm/Cocktail-XL-voor-olifanten-in-Dierenpark-Amersfoort/77468760,Cocktail XL for elephants in Amersfoort Zoo
2016-08-21 23:00:00,Verdachte na beroving aangehouden door alerte burgers,nld,http://www.nieuwsbank.nl/inp/2016/08/21/T027.htm/Verdachte-na-beroving-aangehouden-door-alerte-burgers/78911836,Suspect after robbery arrested by alert citizens
2016-08-21 23:45:00,Erotiek uit Veendam populair in het buitenland,nld,http://www.nieuwsbank.nl/inp/2016/08/08/J001.htm/Erotiek-uit-Veendam-populair-in-het-buitenland/79961196,Eroticism from Veendam popular abroad
2016-08-22 01:00:00,Voorkom overgewicht in het eerste levensjaar,nld,http://www.nieuwsbank.nl/inp/2016/08/04/Y020.htm/Voorkom-overgewicht-in-het-eerste-levensjaar/81596418,Avoid overweight in the first year of life
2016-08-22 01:45:00,Commissie evaluatie prestatieafspraken ingesteld,nld,http://www.nieuwsbank.nl/inp/2016/08/19/Y027.htm/Commissie-evaluatie-prestatieafspraken-ingesteld/82713788,Commission Evaluation of Performance Agreements established
2016-08-22 02:45:00,Goedkoopstesimonly.net: Simpel met 3 EUR goedkoopste sim only 2016,nld,http://www.nieuwsbank.nl/inp/2016/08/16/P001.htm/Goedkoopstesimonly.netQ-Simpel-met-3-EUR-goedkoopste-sim-only-2016/84017424,Cheapesteimonly.net: Simple with 3 EUR cheapest Sim Only 2016
2016-08-22 04:00:00,De Pannenkoekenboot winnaar 2016 in Pannenkoekenrestaurantbranche,nld,http://www.nieuwsbank.nl/inp/2016/07/29/H007.htm/De-Pannenkoekenboot-winnaar-2016-in-Pannenkoekenrestaurantbranche/85660506,The Pancake Boat Winner 2016 in Pancake Restaurant industry
2016-08-22 05:00:00,Takkenkamp Gevelonderhoud winnaar in Metsel- en voegbranche,nld,http://www.nieuwsbank.nl/inp/2016/08/16/J003.htm/Takkenkamp-Gevelonderhoud-winnaar-in-Metsel--en-voegbranche/87169160,Takkenkamp Facade maintenance winner in brick and joint industry
2016-08-22 06:00:00,Meeste singles blijven geen vrienden met ex,nld,http://www.nieuwsbank.nl/inp/2016/08/18/P002.htm/Meeste-singles-blijven-geen-vrienden-met-ex/88609474,Most singles don't remain friends with ex
2016-08-22 07:00:00,New Skool Media Best Presterende Werkgever in Uitgeverijbranche,nld,http://www.nieuwsbank.nl/inp/2016/07/18/H023.htm/New-Skool-Media-Best-Presterende-Werkgever-in-Uitgeverijbranche/89984342,New Skool Media Best performing employer in publishing industry
2016-08-22 07:45:00,Miksi et hanki kaasuautoa?,fin,http://keskustelu.kauppalehti.fi/5/i/keskustelu/thread.jspa?messageID=7144836,Why don't you get a gas car?
2016-08-22 08:45:00,Beantwoording Kamervragen berichtgeving Amerikaanse rivierkreeftjes,nld,http://www.nieuwsbank.nl/inp/2016/08/03/Y020.htm/Beantwoording-Kamervragen-berichtgeving-Amerikaanse-rivierkreeftjes/92543834,Answering Chamber of Parliament Reporting American crayfish
2016-08-22 09:30:00,Choléra en Haïti,fra,http://www.pourquoidocteur.fr/Articles/Question-d-actu/17171-Cholera-en-Haiti-l-aveu-de-l-ONU-etait-inevitable,Cholera in Haiti
2016-08-22 10:30:00,Shred-it Netherlands winnaar in Papiervernietigingsbranche,nld,http://www.nieuwsbank.nl/inp/2016/08/16/J012.htm/Shred-it-Netherlands-winnaar-in-Papiervernietigingsbranche/95362056,Shred-it Netherlands winner in paper spring sector
2016-08-22 11:15:00,PO-Raad waarschuwt voor nijpend lerarentekort,nld,http://www.nieuwsbank.nl/inp/2016/08/17/T100.htm/PO-Raad-waarschuwt-voor-nijpend-lerarentekort/96541650,PO Council warns of dire teacher shortages
2016-08-22 12:15:00,I-SEC Best Presterende Werkgever in Luchtvaartbeveiliging,nld,http://www.nieuwsbank.nl/inp/2016/08/12/J009.htm/I-SEC-Best-Presterende-Werkgever-in-Luchtvaartbeveiliging/98238516,I-SEC best performing employer in aviation security
2016-08-22 13:00:00,OM eist 14 jaar voor doden ex-partner,nld,http://www.nieuwsbank.nl/inp/2016/08/12/Y030.htm/OM-eist-14-jaar-voor-doden-ex-partner/99287106,OM demands 14 years for the ex-partner dead
2016-08-22 14:00:00,Brief aan Eerste Kamer over evaluatie deugdelijkheidseisen,nld,http://www.nieuwsbank.nl/inp/2016/08/18/Y038.htm/Brief-aan-Eerste-Kamer-over-evaluatie-deugdelijkheidseisen/100866022,Letter to the Senate on evaluation of soundness requirements
2016-08-22 14:45:00,Start veiling en verkoop defensiewoningen op Aruba,nld,http://www.nieuwsbank.nl/inp/2016/09/08/H001.htm/Start-veiling-en-verkoop-defensiewoningen-op-Aruba/101982176,Start auction and sale of defense houses in Aruba
2016-08-22 15:45:00,Eazie Den Haag winnaar in Healthfoodbranche,nld,http://www.nieuwsbank.nl/inp/2016/08/22/H006.htm/Eazie-Den-Haag-winnaar-in-Healthfoodbranche/103615522,Eazie The Hague Winner in HealthFood industry
2016-08-22 16:30:00,Bijna 16.000 mensen slagen voor het Level III CFA Exam,nld,http://www.nieuwsbank.nl/inp/2016/08/10/P001.htm/Bijna-16.000-mensen-slagen-voor-het-Level-III-CFA-Exam/104597700,"Almost 16,000 people pass the Level III CFA Exam"
2016-08-22 17:30:00,OM eist 14 jaar voor doden ex-partner,nld,http://www.nieuwsbank.nl/inp/2016/08/12/Y030.htm/OM-eist-14-jaar-voor-doden-ex-partner/106041668,OM demands 14 years for the ex-partner dead
2016-08-22 18:15:00,Multidisciplinair festival Sterrenstof beleeft primeur in Amsterdam,nld,http://www.nieuwsbank.nl/inp/2016/09/04/P002.htm/Multidisciplinair-festival-Sterrenstof-beleeft-primeur-in-Amsterdam/107354832,Multidisciplinary Festival Sterrenstof experiences Primeur in Amsterdam
2016-08-22 19:15:00,Geelvinck Festival: fortepiano’s met karakter – muziek met een verhaal,nld,http://www.nieuwsbank.nl/inp/2016/10/12/J001.htm/Geelvinck-FestivalQ-fortepiano%E2%80%99s-met-karakter-%E2%80%93-muziek-met-een-verhaal/108728474,Geelvinck Festival: Fortepianos with character - music with a story
2016-08-22 20:00:00,Loonstijging nog steeds afhankelijk van sector,nld,http://www.nieuwsbank.nl/inp/2016/08/17/T043.htm/Loonstijging-nog-steeds-afhankelijk-van-sector/109780470,Wage increase still dependent on sector
2016-08-22 21:00:00,Meeste singles blijven geen vrienden met ex,nld,http://www.nieuwsbank.nl/inp/2016/08/18/P002.htm/Meeste-singles-blijven-geen-vrienden-met-ex/111216464,Most singles don't remain friends with ex
2016-08-22 21:45:00,Foodfestival tussen de dieren in Dierenpark Amersfoort,nld,http://www.nieuwsbank.nl/inp/2016/08/12/Y001.htm/Foodfestival-tussen-de-dieren-in-Dierenpark-Amersfoort/112135220,Food festival between the animals in Amersfoort Zoo
2016-08-22 22:45:00,Concept-kabinetsreactie op raadpleging over herziening verordeningen..,nld,http://www.nieuwsbank.nl/inp/2016/08/19/Y030.htm/Concept-kabinetsreactie-op-raadpleging-over-herziening-verordeningen../113383020,Draft cabinet response to consultation on revision of regulations.
2016-08-22 23:30:00,Vernieuwde website voor SpecialBikesOnline,nld,http://www.nieuwsbank.nl/inp/2016/07/29/H005.htm/Vernieuwde-website-voor-SpecialBikesOnline/114300284,Renewed website for Specialbikesonline
2016-08-23 01:00:00,Opening eerste VR Room van Nederland,nld,http://www.nieuwsbank.nl/inp/2016/07/01/J002.htm/Opening-eerste-VR-Room-van-Nederland/116132888,Opening first VR Room in the Netherlands
2016-08-23 01:45:00,Kroll Ontrack breidt documentreviewdiensten uit in Duitsland,nld,http://www.nieuwsbank.nl/inp/2016/08/18/Y015.htm/Kroll-Ontrack-breidt-documentreviewdiensten-uit-in-Duitsland/117053000,Kroll Onrack is expanding document review services in Germany
2016-08-23 02:45:00,El Congreso de Costa Rica da el primer paso para su adhesión al Acuerdo de París - Aguasdigital,spa,http://aguasdigital.com/actualidad/leer.php?idnota=12068644&efenew=1,The Costa Rica Congress takes the first step for its adherence to the Paris - Aguasdigital agreement
2016-08-23 04:15:00,Honor stuurt wereldwijde groei smartphones aan met lancering Honor 8,nld,http://www.nieuwsbank.nl/inp/2016/08/18/Y018.htm/Honor-stuurt-wereldwijde-groei-smartphones-aan-met-lancering-Honor-8/120062508,Honor controls global growth smartphones with launch Honor 8
2016-08-23 05:00:00,Minister-president Rutte bij informele EU-consultatie in Meseberg,nld,http://www.nieuwsbank.nl/inp/2016/08/26/Y006.htm/Minister-president-Rutte-bij-informele-EU-consultatie-in-Meseberg/121050630,Prime Minister Rutte in informal EU consultation in Meseberg
2016-08-23 06:30:00,Aanhoudingen na aantreffen hennep,nld,http://www.nieuwsbank.nl/inp/2016/08/22/T075.htm/Aanhoudingen-na-aantreffen-hennep/122884480,Arrests after finding hemp
2016-08-23 07:15:00,Kamerbrief over aanpassing vergoedingenbesluit inzake PrEP,nld,http://www.nieuwsbank.nl/inp/2016/08/12/Y031.htm/Kamerbrief-over-aanpassing-vergoedingenbesluit-inzake-PrEP/123804092,Parliamentary letter about adjustment decision on PrEP
2016-08-23 08:15:00,Politie onderzoekt schot in bakkerij Schiedam,nld,http://www.nieuwsbank.nl/inp/2016/08/22/T067.htm/Politie-onderzoekt-schot-in-bakkerij-Schiedam/125179276,Police investigate Schot in Bakkerij Schiedam
2016-08-23 09:00:00,Samenwerking met Get Flexible in KNZB bad Zeist,nld,http://www.nieuwsbank.nl/inp/2016/08/11/J001.htm/Samenwerking-met-Get-Flexible-in-KNZB-bad-Zeist/126293074,Collaboration with Get Flexible in KNZB Bad Zeist
2016-08-23 12:30:00,Entre Rios,spa,http://www.entrerios.gov.ar/noticias/nota.php?id=46120,Between rivers
2016-08-23 23:15:00,全球青年对世界前景依然乐观_新闻中心_大河网,zho,http://news.dahe.cn/2016/08-24/107377547.html,Global youth are still optimistic about the world's prospects_News Center_Dahe.com
2016-08-24 10:15:00,联合国报告称世界最富1%人口掌握全球过半财富_国际经济_南方网,zho,http://economy.southcn.com/e/2016-08/24/content_154487117.htm,UN report says the world's richest 1% of the population controls more than half of the world's wealth_International Economy_South Network
2016-08-24 19:45:00,Obama protege un bosque del noreste de EE.UU. al designarlo monumento nacional - Aguasdigital,spa,http://aguasdigital.com/actualidad/leer.php?idnota=12074275&efenew=1,Obama protects a northeastern forest from the USA by designating the National Monument - Aguasdigital
2016-08-25 08:15:00,चंडीगढ़ में खत्म हो वी.आई.पी. कल्चर,hin,http://www.punjabkesari.in/chandigarh/news/vip-culture-finished-in-chandigarh-508179,V.I.P. Culture
2016-08-25 16:30:00,Samsun- Balıkçılar Yasağın Kalkacağı 1 Eylül'ü Bekliyor,tur,http://www.haberler.com/samsun-balikcilar-yasagin-kalkacagi-1-eylul-u-8727763-haberi/,Samsun- Fishermen are waiting for September 1 when the ban will be lifted
2016-08-26 06:00:00,Klimawandel könnte Heuschnupfen-Welle in Europa auslösen - Wissen,deu,http://www.morgenpost.de/web-wissen/article208130283/Klimawandel-koennte-Heuschnupfen-Welle-in-Europa-ausloesen.html,Climate change could trigger hay fever wave in Europe - know
2016-08-26 16:00:00,Actualité > Peut-on produire du carburant avec du sable ?,fra,http://www.futura-sciences.com/magazines/matiere/infos/actu/d/chimie-peut-on-produire-carburant-sable-64066/,News> Can we produce fuel with sand?
2016-08-27 05:00:00,Malijet Lutte contre l'insécurité alimentaire dans les pays du Liptapo Gourma,fra,http://malijet.com/la_societe_malienne_aujourdhui/actualite_de_la_nation_malienne/164509-lutte-contre-l%E2%80%99ins%C3%A9curit%C3%A9-alimentaire-dans-les-pays-du-liptapo-g.html,Malijet fights against food insecurity in the countries of Liptapo Gourma
2016-08-27 19:30:00,Flyget större klimatbov än befarat,swe,http://www.atl.nu/nyheter-fran-tt/flyget-storre-klimatbov-an-befarat/,Flight greater climate bovary than feared
2016-08-28 17:00:00,La desertificación afecta al 51% del territorio boliviano,spa,http://hoybolivia.com/Noticia.php?IdNoticia=202010,Desertification affects 51% of Bolivian territory
2016-08-29 09:45:00,@juárez.com,spa,http://www.arrobajuarez.com/notas.php?IDNOTA=45046&IDSECCION=Portada&IDREPORTERO=De%20la%20Redacci%F3n,@Juárez.com
2016-08-29 18:15:00,"Paraguay, cimitero dei coccodrilli: la siccità stermina migliaia di rettili, alligatori e caimani",ita,http://www.ilmessaggero.it/societa/nolimits/paraguay_siccita_morti_alligatori-1935234.html,"Paraguay, Coccodrilli cemetery: drilling thousands of reptiles, alligators and caimans exterminated"
2016-08-30 06:15:00,Ruiz Massieu pide a senadores priístas ratificar acuerdos internacionales,spa,http://www.jornada.unam.mx/ultimas/2016/08/29/ruiz-massieu-pide-a-senadores-priistas-ratificar-acuerdos-internacionales,Ruiz Massieu asks PRI senators to ratify international agreements
2016-08-30 13:45:00,El Sol de Puebla,spa,https://www.elsoldepuebla.com.mx/columna/desarrollo-sustentable-desde-las-aulas,The Sun of Puebla
2016-08-30 23:00:00,"ITALIANI ALL'ESTERO - EUROPA AL G20- PRES. CONSIGLIO TUSK E COMMISSIONE UE: IN PRIMO PIANO CRISI RIFUGIATI, OCCUPAZIONE, LOTTA AL FINANZIAMENTO TERRORISMO",ita,http://www.italiannetwork.it/news.aspx?ln=it&id=40926,"Italians abroad - Europe at the G20- pres. I recommend Tusk and the EU Commission: in the foreground refugees, employment, fight against terrorism funding"
2016-08-31 11:00:00,"نائب محافظ الإسكندرية: تدشين غرفة عمليات ""دائمة"" لمواجهة التغيرات المناخية",ara,http://www.almasryalyoum.com/news/details/1002287,"Deputy Governor of Alexandria: The inauguration of a ""permanent"" operations room to meet climate changes"
2016-08-31 19:00:00,�� 씨 예보 � �확도 높인다…우수 예보관 100명 확보,kor,https://newsfriday.com/ko/1562970/%EB%82%A0%EC%94%A8-%EC%98%88%EB%B3%B4-%EC%A0%95%ED%99%95%EB%8F%84-%EB%86%92%EC%9D%B8%EB%8B%A4%EC%9A%B0%EC%88%98-%EC%98%88%EB%B3%B4%EA%B4%80-100%EB%AA%85-%ED%99%95%EB%B3%B4/,��Clowed forecast � 100 excellent forecasts secured 100 people
2016-09-01 06:15:00,Eidsvoll Ullensaker Blad,nor,http://www.eub.no/debatt/brak-om-hoyden,Eidsvoll Ullensaker Blad
2016-09-01 12:15:00,Klimaschützer: G20 muss mehr für Klimaschutz tun,deu,http://www.main-spitze.de/vermischtes/vermischtes/klimaschuetzer-g20-muss-mehr-fuer-klimaschutz-tun_17258308.htm,Climate protector: G20 has to do more for climate protection
2016-09-01 18:15:00,Papa exorta cristãos a salvarem o planeta da degradação ambiental | Mundo,por,http://br.reuters.com/article/worldNews/idBRKCN11754V,Pope urges Christians to save the planet from environmental degradation | World
2016-09-02 04:15:00,"""Inseln an vorderster Front"": Naturschutzkongress eröffnet - Ausland",deu,http://www.solothurnerzeitung.ch/ausland/inseln-an-vorderster-front-naturschutzkongress-eroeffnet-130535502,"""Islands at the forefront"": Nature Conservation Congress opened - abroad"
2016-09-02 12:30:00,www.lamontagne.fr - National,fra,http://www.lamontagne.fr/france-monde/actualites/a-la-une/national/2016/09/02/future-pac-20-ministres-europeens-planchent-a-chambord_12054699.html,www.lamontagne.fr - National
2016-09-02 19:45:00,México para Premio Princesa de Asturias de la Concordia,spa,http://www.oem.com.mx/elmexicano/notas/n4272053.htm,Mexico for Princess of Asturias de la Concordia Award
2016-09-03 04:30:00,México pide acelerar acciones para conservación de biodiversidad,spa,http://spanish.xinhuanet.com/2016-09/03/c_135656561.htm,Mexico asks to accelerate actions for biodiversity conservation
2016-09-03 08:00:00,الصين تصادق على الاتفاقية الدولية للمناخ,ara,http://hamrinnews.net/world-news/182425.html,China approves the International Climate Agreement
2016-09-03 10:45:00,�� 近平：坚持绿色低碳循环发展 建设美丽中国_财经_环球网,zho,http://finance.huanqiu.com/roll/2016-09/9397530.html,"�� Jinping: Adhere to green, low-carbon and circular development and build a beautiful China_Financial_Global Network"
2016-09-03 12:30:00,#هانغتشو: #الصين و#الولايات_المتحدة تصادقان معا على #اتفاقية_باريس للمناخ,ara,http://www.alahednews.com.lb/fastnews/358573/,#Hangzhou: #China and the United States befriends together #Paris Climate Agreement
2016-09-03 14:30:00,Untitled,fra,http://www.pourquoidocteur.fr/Articles/Question-d-actu/17351-Zika-pres-de-3-milliards-de-personnes-menacees-par-le-virus,Untitled
2016-09-03 17:30:00,L'Union européenne et la Turquie amorcent un réchauffement,fra,http://www.latribune.fr/depeches/reuters/KCN1190NI/l-union-europeenne-et-la-turquie-amorcent-un-rechauffement.html,The European Union and Turkey are initiating warming
2016-09-03 23:15:00,Etape importante pour la Cop21,fra,http://www.paris-normandie.fr/actualites/politique/etape-importante-pour-la-cop21-LY6717841,Important step for COP21
2016-09-04 05:45:00,"【战略家】专访袁鹏：究竟谁会在G20峰会上""为难中国""？_凤凰国际智库",zho,http://pit.ifeng.com/zhanluejia/special/zfyp01/,"[Strategist] Exclusive interview with Yuan Peng: Who would ""make trouble for China"" at the G20 summit? _Phoenix International Think Tank"
2016-09-04 10:15:00,Лавров и Керри начали переговоры в ходе саммита G20,rus,http://www.omsk.kp.ru/online/news/2500121/,Lavrov and Kerry began negotiations during the G20 summit
2016-09-04 14:30:00,Opera Mundi,por,http://operamundi.uol.com.br/conteudo/noticias/45147/ao+lado+de+brics+temer+pede+representatividade+maior+de+emergentes+em+cenario+internacional.shtml,Opera mundi
2016-09-04 19:00:00,"En Côte d'Ivoire, on détruit les plantations cacao pour chercher de l'or - France-Monde",fra,http://www.nordlittoral.fr/france-monde/en-cote-d-ivoire-on-detruit-les-plantations-cacao-pour-ia126b0n341189,"In Côte d'Ivoire, cocoa plantations are destroyed to seek gold - France -Monde"
2016-09-05 02:30:00,Quatro das seis espécies de grandes símios já estão �  beira da extinção | Ciência,por,http://brasil.elpais.com/brasil/2016/09/04/ciencia/1473008460_238621.html,Four of the six species of large apes are already border of extinction | Science
2016-09-05 08:30:00,CBS: meer broeikasgassen in 2015 dan in 2014 — Wel.nl,nld,http://www.welingelichtekringen.nl/samenleving/610692/cbs-meer-broeikasgassen-in-2015-dan-in-2014.html,CBS: More greenhouse gases in 2015 than in 2014 - Wel.nl
2016-09-05 12:00:00,"国家林业局回应大熊猫""降危""�� 言：仍是濒危物种|大熊猫|国家林业局|� �息地_新浪财经_新浪网",zho,http://finance.sina.com.cn/roll/2016-09-05/doc-ifxvpxua7936508.shtml,"The State Forestry Administration responds to giant pandas' ""reducing dangers"" and says: It is still an endangered species | giant pandas | National Forestry Administration | Interest Location_Sina Finance_Sina.com"
2016-09-05 15:15:00,Australische Klimaexperten kritisieren eigenen Bericht,deu,http://www.rundschau-online.de/politik/australische-klimaexperten-kritisieren-eigenen-bericht-24693960,Australian climate experts criticize their own report
2016-09-05 19:45:00,El calentamiento del océano ya tiene consecuencias para la salud humana,spa,http://www.elnuevoherald.com/noticias/ciencia/article100048267.html,Ocean heating already has consequences for human health
2016-09-06 00:45:00,Holzstücke mit Nägeln auf steirischer Flugplatz-Landebahn versteckt,deu,http://www.tt.com/home/11976682-91/holzst%C3%BCcke-mit-n%C3%A4geln-auf-steirischer-flugplatz-landebahn-versteckt.csp,Pieces of wood with nails hidden on Styrian airfield landing railway
